recipeName,protein,carbs,fat,totalCalories,proteinRatio,carbRatio,fatRatio,healthIndex,highProtein,lowCarb,dietType_dash,dietType_keto,dietType_mediterranean,dietType_paleo,dietType_vegan,cuisineType_american,cuisineType_asian,cuisineType_british,cuisineType_caribbean,cuisineType_central europe,cuisineType_chinese,cuisineType_eastern europe,cuisineType_french,cuisineType_indian,cuisineType_italian,cuisineType_japanese,cuisineType_kosher,cuisineType_mediterranean,cuisineType_mexican,cuisineType_middle eastern,cuisineType_nordic,cuisineType_south american,cuisineType_south east asian,cuisineType_world
Mykonos Pork Roast with Tzatziki Sauce,2.9384564874097756,-0.6289191655709989,0.5413326045924088,3179.9399999999996,0.4365868538400096,0.04429014383919194,0.5191230023207986,-0.007044787008559872,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Salmon with Roasted Red Pepper Quinoa Salad,0.6320028485655202,-0.2882975295514933,0.16939477218385718,2196.13,0.25495758447815015,0.17946114301065966,0.5655812725111901,-0.021402649205648078,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Greek Stuffed Portobello Mushrooms,-0.7308205786936371,-0.6758810556918183,-0.5124776027998892,669.2,0.10526001195457262,0.15827854154213986,0.7364614465032874,-0.12604901374775845,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ratatouille,-0.8047696475585616,-0.5146075773616733,-0.4954410317492442,781.2800000000001,0.056164243293057546,0.28906409993856236,0.6547716567683801,-0.0639565840671718,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Cheesy Greek-Style Baked Quinoa,-0.10771057824295593,-0.04805491640191782,-0.22924460908291677,1671.06,0.1760798535061578,0.3427525043984058,0.4811676420954365,0.045574665182578716,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Branzino al Forno,3.874290863421764,-0.4395115881192176,0.0408014233881237,3106.91,0.5550337795430187,0.09066242665542291,0.35430379380155846,0.09648396638460724,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"Zucchini Noodle ""Pasta"" Salad",0.31226222098841466,1.1338462151496547,0.04653488479939848,3003.77,0.14817379493103666,0.48325937072412334,0.36856683434484006,0.12718583646550835,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegetable Saute,-0.29291735764411464,0.18481796141369172,-0.6908701592821234,1270.46,0.17924216425546652,0.5871259228940698,0.2336319128504636,0.21853344457912882,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lamb Chops with Mint Gremolata,-0.19468982942293486,-0.7556570958397852,0.8323467245103969,2280.15,0.11534328881871807,0.020437251935179705,0.8642194592461022,-0.21648795035414337,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fresh ATHENOS® Salsa,-0.46286657313790186,-0.5176738176101118,-0.2142557028220128,1210.77,0.13766446145841077,0.18464283059540623,0.677692707946183,-0.08815134170816917,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Almond-Apricot Chicken with Mint Pesto,1.2963194084740661,-0.3653300915824365,0.6333956135391634,2887.3,0.27656287881411695,0.11666262598275204,0.606774495203131,-0.05239843452360338,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Greek Burgers with Herb-Feta Sauce,0.4386661263524046,-0.3695259992908258,0.0094311988092919,1890.52,0.25944184668768383,0.17652286143494914,0.564035291877367,-0.020768888982925282,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lamb & Eggplant Ragu,-0.22487084999883025,0.24759519597382496,-0.6223143421215953,1416.91,0.1779647260588181,0.5593862701230141,0.2626490038181677,0.19834922472140082,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Shepherd's Salad,-0.7601106466326057,-0.6411841265647524,-0.6302592815057904,555.06,0.10795229344575362,0.2373076784491767,0.6547400281050698,-0.06911324901812418,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tomatoes Stuffed with Puréed Cauliflower and Feta,-0.43513567231355527,-0.5110571939161132,-0.29878330534252057,1132.77,0.1559363330596679,0.2017002568923965,0.6423634100479356,-0.06524802033952168,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"Pork Roast Stuffed with Roasted Red Peppers, Feta, and Spinach",2.5136948177549234,-0.5178889923643881,0.8639626688639979,3464.45,0.3566973112615278,0.06448353995583715,0.5788191487826351,-0.04084313527399733,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Pita Bread,0.06680476951508117,2.320588778672446,-0.2780609376703418,3441.38,0.10371420767250347,0.6782279201948055,0.21805787213269093,0.23698806873986594,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
North African Vegetable Stew with Poached Eggs,-0.032313711343025464,0.2389344121142007,-0.5746447058164253,1532.01,0.20973753435029796,0.5131559193477849,0.2771065463019171,0.18505166415362823,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slow-Cooked Lamb with Lemons & Pomegranate,1.230945758739562,-0.12799233761559198,0.9455416340872785,3383.2900000000004,0.2290787960831025,0.15172214028357012,0.6191990636333273,-0.0563472241516394,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gluten-Free Greek Halva Recipe,-0.5215580780954548,2.144468242297231,0.14359419583312102,3562.42,0.04087109324560271,0.6184223084307858,0.34070659832361155,0.1574182718489117,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Spanish Clam Soup,2.4680334951124245,0.40079962101860567,-0.06313804133912844,3112.46,0.3917672837562571,0.291255148660545,0.31697756758319784,0.13893897431613578,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Wilted Dandelion Greens with Toasted Matzo Crumbles,-0.8116745304947444,-0.1601071696913414,-0.5046145700072838,1032.3200000000002,0.04010384376937383,0.47411655300681954,0.48577960322380653,0.05594389336639802,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Tilapia & Summer Vegetable Packets,0.1571250930835356,-0.6393013474648341,-0.7489419327191776,755.49,0.5153741280493455,0.17620352354101312,0.3084223484096414,0.13256694330831648,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Holly Clegg’s Eight Layered Greek Dip,-0.587488573228038,-0.4573172990355879,-0.5544137776937845,837.12,0.1456422018348624,0.32067087155963303,0.5336869266055045,0.011854931192660595,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Greek-Style Chicken Salad,-0.16595660688204555,-0.5885201054556091,0.040391890430175534,1544.5400000000002,0.1769588356403848,0.11063488158286608,0.7124062827767491,-0.11638028150776286,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
DIY Amaretto Recipe,-0.7754795796195931,0.7943542465901003,-0.7994782997299851,1431.0400000000002,0.038014311270125216,0.8379639982110911,0.12402169051878352,0.30938338550983896,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Pomegranate Molasses-Glazed Chicken and Carrots,0.38331569378332714,-0.21314774662046845,0.19912686493089618,2195.3599999999997,0.2143611981633992,0.204977771299468,0.5806610305371328,-0.02789884119233288,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Raw Artichoke Salad,-0.7282590898624726,-0.31965924998727535,0.15628971752951495,1669.8500000000001,0.04273437733928197,0.2220558732820313,0.7352097493786867,-0.11892026229900887,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"Warm black-eyed peas salad with collard greens, spinach, feta & sun-dried tomato",-0.5332518314551191,-0.3304179877010942,-0.35726461173752294,1167.5900000000001,0.12110415471184233,0.3107255115237369,0.5681703337644206,-0.009829649106278732,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lamb Chops with Moroccan Salad,1.2289411153064769,-0.16414169633402348,1.820631658630984,4317.25,0.17935491342868726,0.11267357692975853,0.7079715096415543,-0.11351554809195669,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"Cucumber, Tomato & Feta Salad",-0.802208158727397,-0.6715237669177218,-0.5459773987600516,609.99,0.07344382694798275,0.17895375334021868,0.7476024197117986,-0.13066607649305728,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Greek Cauliflower Rice Bowls with Grilled Chicken,0.3895523622418146,-0.5769006687246847,-0.07894601351592886,1621.5700000000002,0.29159394907404546,0.11070752418952003,0.5976985267364344,-0.04754836362290868,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Herbed Lima Bean Hummus,-0.448611330947073,-0.06343991133267873,-0.3589027435693156,1394.71,0.12317972911931513,0.40246359458238634,0.4743566762982986,0.055632353679259505,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Sun-Dried-Tomato Relish With Cayenne Toasts,0.02615505545529583,0.22828326177752004,0.43804839259787387,2657.85,0.1287958312169611,0.2928080967699456,0.5783960720130933,-0.01775683353086141,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegetarian Stuffed Grape Leaves,-0.2821145569213772,1.1363745185124023,-0.15462770414475546,2571.13,0.09007712562180831,0.5653078607460533,0.3446150136321384,0.1497617778953223,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Turkish Meat Bread,-0.26964122000440194,0.1822896580509443,-0.44613326361228145,1545.8600000000001,0.15271758115223888,0.4813113736043367,0.36597104524342433,0.12854851021437907,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ATHENOS Seven-Layer Dip,0.2688282799382332,0.8083406056180646,-0.13726350672775203,2544.17,0.16880947420966366,0.4754242051435242,0.3557663206468121,0.1340826281262652,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hummus with Slow-Roasted Vegetables,-0.2680820528897801,0.007244995447111212,0.013936061346722034,1921.79,0.12313520207723008,0.3194313634684331,0.5574334344543368,-0.0025169243257587848,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"Baked Chicken Legs with Chickpeas, Olives, and Greens",2.306771067828674,0.21973006529503403,2.158823975304604,5361.42,0.2166291765987369,0.1439693215603329,0.6394015018409301,-0.0692439689485248,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Bistro Chicken-Pasta Salad,0.22472612441035653,0.2260777205461872,-0.4114048687782745,1794.1399999999999,0.23055057018961733,0.432853623463052,0.3365958063473308,0.14132787853790676,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Orzo Salad with Chickpeas & Artichoke Hearts,-0.44282013880704885,-0.07608142814641604,-0.757705938019269,949.18,0.18318970058366169,0.5814703217514064,0.23533997766493184,0.21694304557618152,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Greek-Style Shrimp and Feta Tacos Recipe,0.3210603782780669,-0.008677936369340769,-0.15692108870926536,1933.81,0.2317911273599785,0.3113232427177437,0.45688562992227777,0.057000946318407686,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Hazelnut Panna Cotta with Berry Compote,-0.5406021907097652,0.3238208526762316,1.2095265787806857,3373.04,0.04113796456608875,0.251784740175035,0.7070772952588763,-0.09906790313782225,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"Greek Turkey Burgers with Spinach, Feta & Tzatziki",0.41505588147384437,-0.36377007461393274,-0.3338393265428861,1509.1299999999999,0.3193893170237157,0.2239701019792861,0.4566405809969982,0.048412661599729706,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Vegetarian casserole,-0.46286657313790186,-0.012658669323453648,-0.7977582613066027,945.13,0.17635669167204512,0.6338598922899495,0.18978341603800536,0.24951593960619173,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
"Marinated Olives with Lemon, Thyme & Rosemary",-0.8484263267679749,-0.546345853617439,-0.03135828380234846,1251.94,0.022525041136156682,0.1615412879211464,0.8159336709426969,-0.17340607377350348,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Marinated Chickpeas,-0.19346476954716052,0.27293202328986843,-0.5749723321827839,1499.0500000000002,0.17573796737934022,0.5413028251225777,0.2829592074980821,0.1843547580134085,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Grilled Portabella Burgers with Pesto Mayo,-0.028304424476854866,-0.05494050853876191,-0.11736020497146964,1817.4,0.17759436557719818,0.3123363046109827,0.5100693298118191,0.025192032574006817,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tomato Dolma with Roasted Eggplant (Köz Patlicanli Domates Dolmasi),0.2700533398140076,-0.014487654734802876,0.054316011000414104,2143.2799999999997,0.20058975028927628,0.2788809674890822,0.5205292822216416,0.015570527415923269,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Baby-Artichoke Sandwich,0.5069353721569206,1.207973917997867,0.3540941362184937,3466.76,0.14855369278519423,0.4346190679481706,0.4168272392666351,0.093365563234836,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Pita Chip Nachos,0.568299735025254,0.01364644438683343,-0.3969074020669082,1775.5099999999998,0.30247083936446434,0.3484294653367202,0.3490996952988156,0.12538312935438267,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Herb and Mustard-Crusted Rack of Lamb,0.20857760786605822,-0.7052524096505438,0.9432482495227686,2584.33,0.15781266324347124,0.03253454473693375,0.809652792019595,-0.18253822073806358,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Kale Salad with Preserved Lemon & Walnuts,-0.7382823070278992,-0.6600119175639355,-0.16199929738782304,1063.4299999999998,0.06371834535418412,0.11069840045889247,0.8255832541869235,-0.1842801124662648,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Chickpea-Farro Salad,-0.332007904589278,0.17341369943704385,-0.6244439135029259,1320.9300000000003,0.16176481721211566,0.5582733377241791,0.2799618450637051,0.18785022673419485,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Mexican Roasted Corn Salad With Buttermilk Dressing,-0.48046288771720613,-0.038318258770911724,-0.6558960446733475,1075.6100000000001,0.1490874945379831,0.539228902669183,0.3116836027928338,0.16691272859121797,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sumac Hummus,-0.5999619101450133,-0.4083112487491429,-0.4164011708652425,1020.73,0.11505491168085585,0.2986881937436932,0.5862568945754508,-0.021885317370901214,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Walnut-Date Torte,-0.3179754005576809,1.2451991504876803,-0.040449915468798406,2764.63,0.07911366077920011,0.5550109779608845,0.36587536125991543,0.1359758810401392,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"Mussels with Tomatoes, Wine, and Anise",0.3856544444552599,-0.19044681004431063,-0.3306449694708902,1630.96,0.2890567518516702,0.2862608525040467,0.4246823956442831,0.07381664786383482,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sea bream with a courgette salad with fresh mint and rocket,1.0694605932965793,-0.4594152528897826,0.9620867655883855,3097.03,0.23152504173353178,0.08617288176091287,0.6823020765055553,-0.10076395772724192,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Caramelized Onion and Sour Cream Spread,-0.04801675156886029,0.6762771001809379,0.2776752862653602,2788.1099999999997,0.11322365329918835,0.3986069416199504,0.48816940508086126,0.04695905111347831,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Braised Lamb Shanks & Eggplant,1.5725147259213743,-0.3986283848067059,0.5428069232410224,2862.2,0.313646845084201,0.10903500803577668,0.5773181468800224,-0.03548738732443574,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rouget and Shrimp with Lemon Sauce,1.0321519516252697,-0.5491969191116011,0.17054146446611226,2147.11,0.327714928438692,0.09320435375923916,0.5790807178020688,-0.03812799530531738,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bacon Baklava,0.893831554742384,3.614219401382028,3.580394778934383,8940.060000000001,0.07314939720762499,0.36867314089614606,0.5581774618962289,0.001960836951877265,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lemon-Avocado Spaghetti with Shrimp,0.31415549534188414,1.220507847434466,-0.5224702069738252,2443.66,0.18241490223680873,0.6203972729430445,0.19718782482014685,0.24372703240221635,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"Stuffed Peppers, Tomatoes, and Mushrooms",-0.13332546655460142,0.5526592038491592,-0.13079288599217048,2216.7200000000003,0.1285863798765744,0.4598866794182395,0.411526940705186,0.09907250351871234,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Roman-Jewish Fried Artichokes (Carciofi alla Giudia) Recipe,-0.410077629399989,0.038230160062909524,0.9665097215342262,2940.53,0.0631314762984904,0.2166004087698476,0.720268114931662,-0.11050082808201243,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Yogurt-Marinated Lamb Kebabs,0.08673983476631825,0.6743943210810198,-0.4331101155495288,2054.09,0.17724637187270273,0.5403658067562764,0.28238782137102075,0.18460388785301518,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Zaatar and Lemon Grilled Chicken,1.9978332409743058,-0.584539372501496,2.05537595012689,4538.75,0.23144698430184524,0.03830129440925365,0.7302517212889011,-0.1343209033324153,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Tzatziki,-0.3614093416078624,-0.4484951341102564,-0.6934911702129919,772.06,0.2630883610082118,0.3561899334248634,0.3807217055669248,0.10718597000233146,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Fish Niçoise,-0.08020241557784097,-0.5956208723467294,-0.7586888171183447,692.02,0.43946706742579694,0.2392994422126528,0.32123349036155024,0.13118985000433514,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Greek Salad Chicken Pita,0.5568287198248214,0.6967724955257629,-0.28616969023771605,2401.0299999999997,0.2219547444221855,0.4692152951025185,0.30882996047529604,0.16162355322507427,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tomato & Artichoke Gnocchi,-0.19981280708526392,0.774235407065259,-0.5759552112818596,1868.45,0.13977360914126682,0.633787363857743,0.2264390270009901,0.22751532018518023,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Couscous-Stuffed Chicken,0.9221193009648098,-0.5704992197849624,-0.4330282089579392,1428.54,0.4648942276730088,0.12899883797443545,0.40610693435255574,0.06923572318591013,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
One-Pot Greek Pasta,0.6174134991358438,1.9368246044205264,-0.15487342391952438,3489.1399999999994,0.15897327135053338,0.5871590133958512,0.2538677152536155,0.20639527218741588,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Roasted Garlic and Olive Salsa Recipe,-0.5681103533748803,-0.39626146250966576,-0.36922297410961025,1092.97,0.11791723469079662,0.28714420340905966,0.5949385619001436,-0.02824871679918023,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Warm Tuna Salad Niçoise,-0.0672836023424024,-0.11997707801879703,-0.7055314391766688,1108.75,0.27847576099210825,0.46834723788049604,0.2531770011273958,0.19492852311161218,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Acorn Squash Stuffed with Chard & White Beans,-0.1710795845443746,0.43915452096837,-0.5293503606673549,1680.82,0.16151640270820197,0.5562999012386811,0.28218369605311694,0.186319772491998,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"Peppers Stuffed with Lamb, Feta, Couscous, and Black Olives",1.0034187290843806,0.40574864036696245,1.347457279017638,4140.08,0.16746536298815484,0.219850824138664,0.6126838128731812,-0.04562520531004227,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mustard Aioli-Grilled Potatoes with Fines Herbes,-0.6401661478863352,0.2912756710919296,-0.21220803803227184,1750.8600000000001,0.058828232982648526,0.47124270358566644,0.46992906343168495,0.06516683229955567,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Broiled Lamb Chops with Walnut and Mint Gremolata,1.0576554708572992,-0.739465195580488,1.851674256843457,3862.04,0.18456566995681037,0.015183685306211225,0.8002506447369784,-0.17863201831156592,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Our paella,3.9359893335289446,0.7086609006995329,2.2211548915043196,6378.63,0.2738205539434016,0.1780068760846765,0.5481725699719219,-0.011102854374685472,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Cod Baked with Tomatoes and Feta,0.2737285194413306,-0.4444606074675743,-0.47168812018824885,1246.9,0.3458497072740396,0.22295292324965915,0.43119736947630116,0.06357687063918518,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tangy-Sweet Lemon Chicken,1.6903432121549435,0.7398612400696077,0.38849490468614206,3581.5200000000004,0.2624695659943264,0.3235051039781992,0.41402533002747427,0.08393531238133534,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Whipped Salt-Cod Spread (Brandade de Morue) Recipe,2.391634306495952,-0.3909896810298945,1.529863258487765,4246.67,0.28067167922160186,0.07482568695001024,0.6445026338283879,-0.07921901160203171,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Grilled Lamb and Pistachio Burgers,0.1955474255510039,-0.7401645135318862,0.35425794940167304,1906.5,0.2114660372410176,0.03048518227117755,0.7580487804878049,-0.15178075006556513,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fish Soup with Saffron and Fennel,2.7415559546489523,-0.24547775345049422,-0.1984477306452125,2581.46,0.5104088384092722,0.16500739891379296,0.32458376267693473,0.12175048228521843,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Bacon Swiss Burgers with Tomato and Avocado,1.0174512331159775,-0.2962052017711502,0.38865871786932144,2569.62,0.2717755932783836,0.15108848779196926,0.5771359189296472,-0.031172702578591366,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Orgeat Recipe,-0.253269965300872,1.1266916545699652,0.20862802955529453,2973.44,0.08137376237623763,0.4863995910460611,0.43222664657770127,0.08930397115798536,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Provençal Baked Fish with Roasted Potatoes & Mushrooms,0.1687074773635839,-0.2548378552615166,-0.676454599162347,1125.18,0.3497395972200003,0.3723848628663858,0.27787553991361386,0.17051316233847025,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Roasted Kale and Eggplant Tapenade,-0.7232474812797595,-0.44779581615885816,-0.7134763785608639,620.66,0.11787452067154319,0.4439145425837012,0.43821093674475564,0.08146489221151676,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"Chickpea, Chorizo & Spinach Soup",0.05277226548348401,0.16098735737758302,-0.3317097551615555,1771.55,0.19862831983291468,0.4110524681775846,0.39031921198950076,0.10691371962405802,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Skordalia Trio,-0.5760175580276055,-0.04213761065931747,-0.220562510374415,1516.8,0.08309599156118144,0.3805116033755274,0.5363924050632912,0.016215717299578047,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Labneh Stuffed Grape Leaves Preserved in Oil,0.1324011574088169,-0.6335454227879411,5.46506545141198,7578.919999999999,0.05020240350867935,0.018129232133338263,0.9316683643579824,-0.2571880954014556,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Acorn Squash Stuffed with Chard & White Beans for Two,-0.5462820137701736,-0.1985158633296748,-0.737966449446166,842.6700000000001,0.16224619364638587,0.5469282162649672,0.2908255900886468,0.18019746757330862,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Dinner Tonight: Red Snapper with Tomatoes and Olives Baked in Foil Recipe,-0.1111630197110473,-0.7131062881816317,-0.6708030443426619,690.11,0.4245699960875802,0.11337323035458115,0.4620567735578386,0.03410325890075497,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Greek-Style Chicken Breasts,0.8911586968316034,-0.6232170345826749,-0.45407820299647644,1355.0900000000001,0.48188681194606997,0.1070629995055679,0.41105018854836206,0.06407618682153954,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
